104/11/12	--
104/11/13	35.35
104/11/16	34.93
104/11/17	35.70
104/11/18	35.21
104/11/19	35.38
104/11/20	35.51
104/11/23	35.56
104/11/24	--
104/11/25	35.30
104/11/26	35.64
104/11/27	35.46
104/11/30	34.67
104/12/01	35.40
104/12/02	35.57
104/12/03	--
104/12/04	35.24
104/12/07	35.62
104/12/08	35.27
104/12/09	34.79
104/12/10	34.46
104/12/11	34.31
104/12/14	34.13
104/12/15	34.05
104/12/16	34.22
104/12/17	34.51
104/12/18	34.52
104/12/21	--
104/12/22	--
104/12/23	34.75
104/12/24	34.65
104/12/25	34.98
104/12/28	35.60
104/12/29	--
104/12/30	35.10
104/12/31	34.68
105/01/04	--
105/01/05	33.73
105/01/06	33.09
105/01/07	32.44
105/01/08	32.71
105/01/11	32.27
105/01/12	32.09
105/01/13	32.40
105/01/14	32.00
105/01/15	32.10
105/01/18	32.21
105/01/19	32.17
105/01/20	31.39
105/01/21	31.60
105/01/22	--
105/01/25	32.62
105/01/26	32.28
105/01/27	--
105/01/28	32.90
105/01/29	33.25
105/01/30	33.57
105/02/01	33.88
105/02/02	33.88
105/02/03	33.51
105/02/15	33.40
105/02/16	33.96
105/02/17	34.25
105/02/18	--
105/02/19	34.58
105/02/22	34.66
105/02/23	--
105/02/24	--
105/02/25	34.80
105/02/26	34.82
105/03/01	34.82
105/03/02	35.53
105/03/03	35.80
105/03/04	35.95
105/03/07	36.00
105/03/08	--
105/03/09	--
105/03/10	--
105/03/11	36.10
105/03/14	36.56
105/03/15	36.30
105/03/16	36.10
105/03/17	36.38
105/03/18	--
105/03/21	36.82
105/03/22	36.50
105/03/23	--
105/03/24	--
105/03/25	36.22
105/03/28	36.37
105/03/29	36.07
105/03/30	--
105/03/31	36.45
105/04/01	36.23
105/04/06	35.71
105/04/07	35.50
105/04/08	--
105/04/11	35.54
105/04/12	35.66
105/04/13	36.54
105/04/14	--
105/04/15	--
105/04/18	--
105/04/19	36.43
105/04/20	36.09
105/04/21	36.00
105/04/22	35.80
105/04/25	36.13
105/04/26	36.21
105/04/27	--
105/04/28	35.64
105/04/29	35.21
105/05/03	34.50
105/05/04	34.34
105/05/05	34.25
105/05/06	34.05
105/05/09	33.84
105/05/10	--
105/05/11	33.86
105/05/12	34.11
105/05/13	33.74
105/05/16	--
105/05/17	34.20
105/05/18	33.92
105/05/19	33.92
105/05/20	34.00
105/05/23	35.00
105/05/24	--
105/05/25	35.50
105/05/26	35.40
105/05/27	35.50
105/05/30	35.90
105/05/31	--
105/06/01	36.10
105/06/02	36.20
105/06/03	36.12
105/06/04	--
105/06/06	--
105/06/07	36.70
105/06/08	36.98
105/06/13	36.25
105/06/14	--
105/06/15	36.34
105/06/16	--
105/06/17	--
105/06/20	--
105/06/21	--
105/06/22	--
105/06/23	36.92
105/06/24	35.75
105/06/27	36.32
105/06/28	--
105/06/29	--
105/06/30	36.98
105/07/01	37.51
105/07/04	37.66
105/07/05	--
105/07/06	36.97
105/07/07	37.00
105/07/11	37.92
105/07/12	37.92
105/07/13	38.10
105/07/14	38.33
105/07/15	38.79
105/07/18	39.08
105/07/19	--
105/07/20	38.94
105/07/21	39.46
105/07/22	39.26
105/07/25	38.80
105/07/26	39.26
105/07/27	39.55
105/07/28	39.50
105/07/29	39.20
105/08/01	39.80
105/08/02	39.60
105/08/03	--
105/08/04	39.22
105/08/05	39.58
105/08/08	39.79
105/08/09	40.00
105/08/10	40.15
105/08/11	--
105/08/12	39.90
105/08/15	40.01
105/08/16	40.08
105/08/17	--
105/08/18	39.83
105/08/19	40.00
105/08/22	39.40
105/08/23	39.42
105/08/24	39.22
105/08/25	39.81
105/08/26	40.06
105/08/29	39.57
105/08/30	39.96
105/08/31	--
105/09/01	39.63
105/09/02	--
105/09/05	40.00
105/09/06	40.00
105/09/07	40.76
105/09/08	--
105/09/09	--
105/09/10	--
105/09/12	39.35
105/09/13	--
105/09/14	--
105/09/19	40.25
105/09/20	40.49
105/09/21	40.29
105/09/22	--
105/09/23	--
105/09/26	--
105/09/29	40.53
105/09/30	--
105/10/03	--
105/10/04	--
105/10/05	40.94
105/10/06	--
105/10/07	40.61
105/10/11	40.68
105/10/12	40.68
105/10/13	40.93
105/10/14	--
105/10/17	40.40
105/10/18	--
105/10/19	41.07
105/10/20	--
105/10/21	41.20
105/10/24	41.19
105/10/25	41.82
105/10/26	41.39
105/10/27	41.39
105/10/28	41.27
105/10/31	--
105/11/01	--
105/11/02	--
105/11/03	40.46
105/11/04	--
105/11/07	40.57
105/11/08	40.79
105/11/09	40.20
105/11/10	40.73
105/11/11	40.10
105/11/14	--
105/11/15	40.00
105/11/16	--
105/11/17	--
105/11/18	39.84
105/11/21	--
105/11/22	--
105/11/23	--
105/11/24	--
105/11/25	--
105/11/28	40.94
105/11/29	--
105/11/30	40.72
105/12/01	--
105/12/02	--
105/12/05	--
105/12/06	40.62
105/12/07	--
105/12/08	41.09
105/12/09	41.70
105/12/12	41.41
105/12/13	41.37
105/12/14	41.62
105/12/15	--
105/12/16	--
105/12/19	40.80
105/12/20	--
105/12/21	--
105/12/22	--
105/12/23	40.12
105/12/26	--
105/12/27	40.40
105/12/28	40.55
105/12/29	--
105/12/30	40.60
106/01/03	40.70
106/01/04	40.70
106/01/05	40.93
106/01/06	41.00
106/01/09	41.10
106/01/10	41.34
106/01/11	41.05
106/01/12	41.34
106/01/13	--
106/01/16	41.00
106/01/17	--
106/01/18	--
106/01/19	--
106/01/20	41.05
106/01/23	41.25
106/01/24	41.60
106/02/02	41.51
106/02/03	41.51
106/02/06	41.90
106/02/07	42.01
106/02/08	42.02
106/02/09	42.08
106/02/10	42.50
106/02/13	42.75
106/02/14	42.84
106/02/15	43.18
106/02/16	43.14
106/02/17	43.18
106/02/18	43.13
106/02/20	43.12
106/02/21	43.06
106/02/22	43.18
106/02/23	43.14
106/02/24	43.10
106/03/01	42.85
106/03/02	42.80
106/03/03	42.68
106/03/06	42.68
106/03/07	42.79
106/03/08	42.90
106/03/09	42.73
106/03/10	42.55
106/03/13	42.84
106/03/14	43.11
106/03/15	43.11
106/03/16	43.60
106/03/17	43.79
106/03/20	43.81
106/03/21	44.22
106/03/22	43.80
106/03/23	43.84
106/03/24	43.93
106/03/27	43.93
106/03/28	--
106/03/29	43.73
106/03/30	43.72
106/03/31	43.72
106/04/05	44.05
106/04/06	43.96
106/04/07	43.71
106/04/10	--
106/04/11	43.86
106/04/12	--
106/04/13	43.82
106/04/14	--
106/04/17	43.38
106/04/18	43.39
106/04/19	43.00
106/04/20	43.04
106/04/21	43.27
106/04/24	43.30
106/04/25	43.75
106/04/26	43.90
106/04/27	43.80
106/04/28	--
106/05/02	--
106/05/03	44.45
106/05/04	44.56
106/05/05	44.37
106/05/08	44.47
106/05/09	--
106/05/10	44.80
106/05/11	44.92
106/05/12	--
106/05/15	44.75
106/05/16	44.85
106/05/17	44.78
106/05/18	44.62
106/05/19	--
106/05/22	--
106/05/23	44.92
106/05/24	44.92
106/05/25	45.20
106/05/26	45.17
106/05/31	--
106/06/01	45.10
106/06/02	45.31
106/06/03	45.30
106/06/05	45.79
106/06/06	45.70
106/06/07	45.70
106/06/08	45.86
106/06/09	--
106/06/12	--
106/06/13	--
106/06/14	45.21
106/06/15	--
106/06/16	45.61
106/06/19	46.08
106/06/20	46.68
106/06/21	46.45
106/06/22	--
106/06/23	46.89
106/06/26	47.54
106/06/27	47.54
106/06/28	47.30
106/06/29	47.55
106/06/30	47.37
106/07/03	47.14
106/07/04	47.31
106/07/05	47.10
106/07/06	47.27
106/07/07	47.15
106/07/10	--
106/07/11	--
106/07/12	47.85
106/07/13	48.44
106/07/14	48.29
106/07/17	48.53
106/07/18	48.47
106/07/19	48.94
106/07/20	48.84
106/07/21	48.65
106/07/24	48.68
106/07/25	--
106/07/26	48.60
106/07/27	48.03
106/07/28	47.68
106/07/31	47.52
106/08/01	--
106/08/02	48.20
106/08/03	47.96
106/08/04	48.10
106/08/07	52.90
106/08/08	48.70
106/08/09	48.58
106/08/10	48.04
106/08/11	47.78
106/08/14	47.61
106/08/15	47.61
106/08/16	47.60
106/08/17	47.67
106/08/18	47.60
106/08/21	--
106/08/22	47.73
106/08/23	47.96
106/08/24	48.20
106/08/25	48.50
106/08/28	48.70
106/08/29	48.72
106/08/30	48.72
106/08/31	--
106/09/01	49.50
106/09/04	--
106/09/05	48.67
106/09/06	48.67
106/09/07	48.76
106/09/08	48.81
106/09/11	48.80
106/09/12	48.89
106/09/13	48.76
106/09/14	48.63
106/09/15	48.43
106/09/18	48.88
106/09/19	48.69
106/09/20	48.44
106/09/21	48.70
106/09/22	48.02
106/09/25	47.48
106/09/26	47.25
106/09/27	47.42
106/09/28	47.27
106/09/29	47.45
106/09/30	47.46
106/10/02	47.78
106/10/03	--
106/10/05	48.09
106/10/06	48.35
106/10/11	48.78
106/10/12	49.30
106/10/13	49.23
106/10/16	49.65
106/10/17	49.50
106/10/18	--
106/10/19	49.73
106/10/20	49.73
106/10/23	49.73
106/10/24	49.38
106/10/25	--
106/10/26	49.66
106/10/27	49.45
106/10/30	50.15
106/10/31	50.10
106/11/01	50.00
106/11/02	--
106/11/03	49.90
106/11/06	49.67
106/11/07	49.90
106/11/08	49.97
106/11/09	49.81
106/11/10	49.66
106/11/13	49.40
106/11/14	--
106/11/15	49.15
106/11/16	49.03
106/11/17	49.40
106/11/20	49.40
106/11/21	49.85
106/11/22	50.10
106/11/23	50.00
106/11/24	50.00
106/11/27	49.77
106/11/28	49.28
106/11/29	49.13
106/11/30	47.30
106/12/01	46.80
106/12/04	47.22
106/12/05	46.81
106/12/06	45.71
106/12/07	45.37
106/12/08	45.73
106/12/11	--
106/12/12	45.90
106/12/13	--
106/12/14	46.42
106/12/15	46.02
106/12/18	46.02
106/12/19	45.68
106/12/20	--
106/12/21	45.98
106/12/22	45.99
106/12/25	--
106/12/26	45.70
106/12/27	45.69
106/12/28	--
106/12/29	46.66
107/01/02	46.73
107/01/03	47.23
107/01/04	47.23
107/01/05	47.02
107/01/08	47.65
107/01/09	47.38
107/01/10	47.55
107/01/11	46.90
107/01/12	47.57
107/01/15	47.63
107/01/16	47.90
107/01/17	47.90
107/01/18	48.53
107/01/19	49.60
107/01/22	49.60
107/01/23	49.88
107/01/24	49.11
107/01/25	49.54
107/01/26	49.31
107/01/29	49.07
107/01/30	49.00
107/01/31	49.08
107/02/01	49.08
107/02/02	49.08
107/02/05	48.56
107/02/06	46.46
107/02/07	47.06
107/02/08	46.78
107/02/09	46.50
107/02/12	46.92
107/02/21	47.81
107/02/22	47.32
107/02/23	47.96
107/02/26	48.42
107/02/27	48.15
107/03/01	47.60
107/03/02	--
107/03/05	47.30
107/03/06	47.68
107/03/07	47.47
107/03/08	--
107/03/09	--
107/03/12	49.02
107/03/13	49.15
107/03/14	49.13
107/03/15	--
107/03/16	49.06
107/03/19	48.93
107/03/20	48.79
107/03/21	48.66
107/03/22	--
107/03/23	47.70
107/03/26	47.68
107/03/27	48.17
107/03/28	47.88
107/03/29	47.77
107/03/30	48.14
107/03/31	--
107/04/02	47.98
107/04/03	47.80
107/04/09	48.04
107/04/10	48.09
107/04/11	48.22
107/04/12	--
107/04/13	48.29
107/04/16	48.27
107/04/17	47.49
107/04/18	47.52
107/04/19	48.11
107/04/20	47.17
107/04/23	46.70
107/04/24	46.50
107/04/25	46.36
107/04/26	46.09
107/04/27	46.00
107/04/30	46.90
107/05/02	46.48
107/05/03	45.98
107/05/04	45.90
107/05/07	46.58
107/05/08	46.59
107/05/09	47.00
107/05/10	47.23
107/05/11	47.82
107/05/14	48.14
107/05/15	48.00
107/05/16	47.85
107/05/17	47.46
107/05/18	47.45
107/05/21	47.78
107/05/22	48.07
107/05/23	47.76
107/05/24	47.83
107/05/25	47.86
107/05/28	48.27
107/05/29	47.80
107/05/30	47.16
107/05/31	47.10
107/06/01	47.20
107/06/04	47.92
107/06/05	48.09
107/06/06	48.54
107/06/07	48.65
107/06/08	48.45
107/06/11	48.45
107/06/12	48.37
107/06/13	48.46
107/06/14	48.07
107/06/15	47.75
107/06/19	47.65
107/06/20	47.65
107/06/21	47.75
107/06/22	47.78
107/06/25	47.89
107/06/26	47.34
107/06/27	47.34
107/06/28	47.11
107/06/29	47.55
107/07/02	47.55
107/07/03	47.39
107/07/04	47.42
107/07/05	47.38
107/07/06	47.51
107/07/09	47.77
107/07/10	47.91
107/07/11	47.72
107/07/12	48.00
107/07/13	48.22
107/07/16	48.50
107/07/17	48.00
107/07/18	48.17
107/07/19	48.10
107/07/20	48.80
107/07/23	49.08
107/07/24	49.06
107/07/25	49.08
107/07/26	49.10
107/07/27	49.06
107/07/30	49.14
107/07/31	49.15
107/08/01	49.27
107/08/02	48.70
107/08/03	49.12
107/08/06	49.54
107/08/07	49.43
107/08/08	49.66
107/08/09	49.46
107/08/10	49.33
107/08/13	48.45
107/08/14	48.51
107/08/15	48.17
107/08/16	48.43
107/08/17	48.57
107/08/20	48.58
107/08/21	48.85
107/08/22	48.98
107/08/23	49.15
107/08/24	49.14
107/08/27	49.57
107/08/28	49.88
107/08/29	50.45
107/08/30	50.70
107/08/31	50.20
107/09/03	49.99
107/09/04	50.10
107/09/05	50.40
107/09/06	50.25
107/09/07	49.80
107/09/10	49.61
107/09/11	49.60
107/09/12	49.55
107/09/13	49.40
107/09/14	50.20
107/09/17	49.98
107/09/18	49.60
107/09/19	49.80
107/09/20	49.95
107/09/21	50.30
107/09/25	50.55
107/09/26	50.80
107/09/27	50.85
107/09/28	50.70
107/10/01	51.05
107/10/02	50.40
107/10/03	50.35
107/10/04	49.86
107/10/05	49.10
107/10/08	48.81
107/10/09	48.31
107/10/11	45.20
107/10/12	46.17
107/10/15	45.84
107/10/16	46.09
107/10/17	46.45
107/10/18	46.20
107/10/19	45.98
107/10/22	46.16
107/10/23	45.54
107/10/24	45.20
107/10/25	44.32
107/10/26	44.11
107/10/29	44.11
107/10/30	44.45
107/10/31	45.10
107/11/01	45.65
107/11/02	45.90
107/11/05	45.43
107/11/06	45.32
107/11/07	45.54
107/11/08	45.85
107/11/09	45.15
107/11/12	45.25
107/11/13	44.82
107/11/14	44.64
107/11/15	44.83
107/11/16	44.78
107/11/19	44.61
107/11/20	44.31
107/11/21	44.40
107/11/22	44.42
107/11/23	43.96
107/11/26	44.34
107/11/27	44.08
107/11/28	44.61
107/11/29	42.90
107/11/30	42.84
107/12/03	43.69
107/12/04	43.50
107/12/05	42.67
107/12/06	41.90
107/12/07	42.05
107/12/10	41.46
107/12/11	41.51
107/12/12	42.10
107/12/13	42.25
107/12/14	42.00
107/12/17	42.03
107/12/18	41.72
107/12/19	41.83
107/12/20	41.42
107/12/21	41.70
107/12/22	41.52
107/12/24	41.46
107/12/25	40.88
107/12/26	40.97
107/12/27	41.62
107/12/28	41.58
108/01/02	41.17
108/01/03	40.78
108/01/04	40.02
108/01/07	41.07
108/01/08	40.90
108/01/09	41.72
108/01/10	41.45
108/01/11	41.90
108/01/14	41.59
108/01/15	42.04
108/01/16	42.15
108/01/17	42.11
108/01/18	42.20
108/01/21	42.64
108/01/22	42.45
108/01/23	42.35
108/01/24	42.51
108/01/25	42.66
108/01/28	43.13
108/01/29	42.57
108/01/30	42.61
108/02/11	43.13
108/02/12	43.15
108/02/13	43.15
108/02/14	43.05
108/02/15	42.96
108/02/18	43.34
108/02/19	43.28
108/02/20	43.65
108/02/21	43.92
108/02/22	43.86
108/02/25	44.19
108/02/26	44.51
108/02/27	44.30
108/03/04	44.15
108/03/05	43.95
108/03/06	44.11
108/03/07	44.04
108/03/08	43.65
108/03/11	43.63
108/03/12	44.19
108/03/13	44.20
108/03/14	44.18
108/03/15	44.46
108/03/18	44.79
108/03/19	44.84
108/03/20	44.94
108/03/21	45.15
108/03/22	45.49
108/03/25	44.81
108/03/26	45.28
108/03/27	45.19
108/03/28	45.12
108/03/29	45.45
108/04/01	45.73
108/04/02	45.88
108/04/03	45.90
108/04/08	46.43
108/04/09	46.65
108/04/10	46.60
108/04/11	46.49
108/04/12	46.41
108/04/15	46.70
108/04/16	47.02
108/04/17	47.42
108/04/18	47.36
108/04/19	47.33
108/04/22	47.43
108/04/23	47.54
108/04/24	47.60
108/04/25	47.65
108/04/26	47.34
108/04/29	47.34
108/04/30	47.33
108/05/02	47.57
108/05/03	47.90
108/05/06	47.30
108/05/07	47.62
108/05/08	47.40
108/05/09	46.65
108/05/10	46.61
108/05/13	45.88
108/05/14	45.56
108/05/15	45.55
108/05/16	45.36
108/05/17	44.68
108/05/20	44.68
108/05/21	44.70
108/05/22	44.69
108/05/23	43.83
108/05/24	43.98
108/05/27	43.95
108/05/28	43.88
108/05/29	43.70
108/05/30	44.10
108/05/31	44.72
108/06/03	44.84
108/06/04	44.55
108/06/05	44.59
108/06/06	44.26
108/06/10	45.14
108/06/11	45.43
108/06/12	45.45
108/06/13	45.14
108/06/14	44.94
108/06/17	44.91
108/06/18	44.97
108/06/19	46.02
108/06/20	46.00
108/06/21	46.00
108/06/24	46.35
108/06/25	46.00
108/06/26	45.90
108/06/27	46.52
108/06/28	46.24
108/07/01	47.18
108/07/02	47.03
108/07/03	46.48
108/07/04	46.70
108/07/05	46.72
108/07/08	46.70
108/07/09	46.55
108/07/10	46.95
108/07/11	47.40
108/07/12	47.34
108/07/15	47.51
108/07/16	47.78
108/07/17	47.41
108/07/18	46.71
108/07/19	47.10
108/07/22	47.36
108/07/23	47.40
108/07/24	47.39
108/07/25	47.47
108/07/26	47.38
108/07/29	47.35
108/07/30	47.25
108/07/31	47.14
108/08/01	46.80
108/08/02	46.10
108/08/05	45.74
108/08/06	45.51
108/08/07	45.35
108/08/08	45.73
108/08/12	45.73
108/08/13	45.28
108/08/14	45.55
108/08/15	45.09
108/08/16	45.57
108/08/19	45.85
108/08/20	45.90
108/08/21	45.91
108/08/22	45.89
108/08/23	45.90
108/08/26	45.35
108/08/27	45.36
108/08/28	45.62
108/08/29	45.74
108/08/30	46.28
108/09/02	46.43
108/09/03	46.11
108/09/04	46.49
108/09/05	46.88
108/09/06	47.12
108/09/09	47.25
108/09/10	47.02
108/09/11	47.12
108/09/12	47.35
108/09/16	47.51
108/09/17	47.52
108/09/18	47.90
108/09/19	47.64
108/09/20	47.72
108/09/23	47.70
108/09/24	47.68
108/09/25	47.44
108/09/26	47.63
108/09/27	47.76
108/10/01	48.42
108/10/02	48.30
108/10/03	48.00
108/10/04	48.10
108/10/07	48.42
108/10/08	48.81
108/10/09	48.47
108/10/14	49.23
108/10/15	49.46
108/10/16	49.75
108/10/17	49.67
108/10/18	49.64
108/10/21	49.66
108/10/22	50.05
108/10/23	49.95
108/10/24	50.30
108/10/25	50.35
108/10/28	50.60
108/10/29	50.75
108/10/30	51.00
108/10/31	51.15
108/11/01	51.30
108/11/04	52.45
108/11/05	52.70
108/11/06	52.90
108/11/07	52.65
108/11/08	52.45
108/11/11	51.65
108/11/12	52.15
108/11/13	51.90
108/11/14	51.85
108/11/15	52.25
108/11/18	52.65
108/11/19	53.10
108/11/20	51.75
108/11/21	51.55
108/11/22	51.35
108/11/25	51.35
108/11/26	51.45
108/11/27	51.60
108/11/28	51.55
108/11/29	50.85
108/12/02	50.95
108/12/03	50.95
108/12/04	50.90
108/12/05	51.50
108/12/06	51.50
108/12/09	51.90
108/12/10	51.60
108/12/11	51.90
108/12/12	53.00
108/12/13	53.60
108/12/16	53.55
108/12/17	54.25
108/12/18	54.30
108/12/19	54.00
108/12/20	53.70
108/12/23	53.70
108/12/24	53.65
108/12/25	53.75
108/12/26	53.75
108/12/27	54.10
108/12/30	53.95
108/12/31	53.60
109/01/02	54.10
109/01/03	54.05
109/01/06	53.65
109/01/07	53.25
109/01/08	53.00
109/01/09	53.75
109/01/10	53.85
109/01/13	54.20
109/01/14	54.60
109/01/15	54.15
109/01/16	53.90
109/01/17	53.90
109/01/20	54.05
109/01/30	52.00
109/01/31	51.50
109/02/03	50.90
109/02/04	51.85
109/02/05	52.00
109/02/06	52.90
109/02/07	52.20
109/02/10	51.95
109/02/11	52.45
109/02/12	53.05
109/02/13	53.10
109/02/14	53.15
109/02/17	52.80
109/02/18	52.15
109/02/19	52.60
109/02/20	52.50
109/02/21	52.30
109/02/24	51.70
109/02/25	51.70
109/02/26	51.25
109/02/27	50.75
109/03/02	50.15
109/03/03	50.80
109/03/04	50.90
109/03/05	51.45
109/03/06	50.60
109/03/09	49.55
109/03/10	49.24
109/03/11	48.65
109/03/12	47.00
109/03/13	45.88
109/03/16	44.10
109/03/17	43.03
109/03/18	41.55
109/03/19	39.61
109/03/20	42.00
109/03/23	40.80
109/03/24	42.57
109/03/25	43.80
109/03/26	44.21
109/03/27	43.90
109/03/30	43.36
109/03/31	43.54
109/04/01	43.54
109/04/06	43.95
109/04/07	44.82
109/04/08	45.50
109/04/09	45.40
109/04/10	45.34
109/04/13	45.16
109/04/14	46.27
109/04/15	46.50
109/04/16	46.35
109/04/17	47.63
109/04/20	47.54
109/04/21	46.25
109/04/22	46.17
109/04/23	46.45
109/04/24	46.39
109/04/27	47.31
109/04/28	47.23
109/04/29	47.90
109/04/30	48.93
109/05/04	47.70
109/05/05	47.78
109/05/06	47.74
