105/04/14	64.25
105/04/15	64.25
105/04/18	63.85
105/04/19	63.60
105/04/20	62.65
105/04/21	62.95
105/04/22	63.20
105/04/25	63.25
105/04/26	63.50
105/04/27	63.40
105/04/28	62.40
105/04/29	61.60
105/05/03	60.75
105/05/04	60.10
105/05/05	60.20
105/05/06	59.70
105/05/09	59.70
105/05/10	60.00
105/05/11	59.85
105/05/12	59.80
105/05/13	59.15
105/05/16	59.60
105/05/17	60.05
105/05/18	59.95
105/05/19	59.65
105/05/20	60.00
105/05/23	62.00
105/05/24	61.35
105/05/25	62.00
105/05/26	62.15
105/05/27	62.60
105/05/30	63.15
105/05/31	63.15
105/06/01	63.70
105/06/02	63.70
105/06/03	63.85
105/06/04	63.95
105/06/06	64.05
105/06/07	64.90
105/06/08	65.25
105/06/13	63.75
105/06/14	64.15
105/06/15	64.25
105/06/16	63.35
105/06/17	64.05
105/06/20	64.50
105/06/21	64.75
105/06/22	64.95
105/06/23	64.80
105/06/24	63.10
105/06/27	63.75
105/06/28	64.00
105/06/29	64.70
105/06/30	65.45
105/07/01	66.25
105/07/04	66.30
105/07/05	66.10
105/07/06	64.90
105/07/07	65.70
105/07/11	67.00
105/07/12	67.60
105/07/13	67.65
105/07/14	67.70
105/07/15	68.50
105/07/18	69.15
105/07/19	69.25
105/07/20	69.20
105/07/21	69.55
105/07/22	69.30
105/07/25	69.00
105/07/26	69.40
105/07/27	69.70
105/07/28	69.05
105/07/29	68.55
105/08/01	69.30
105/08/02	69.30
105/08/03	68.75
105/08/04	68.90
105/08/05	69.60
105/08/08	70.05
105/08/09	70.40
105/08/10	70.60
105/08/11	69.95
105/08/12	70.20
105/08/15	70.35
105/08/16	69.95
105/08/17	70.05
105/08/18	69.90
105/08/19	69.20
105/08/22	68.70
105/08/23	69.40
105/08/24	69.20
105/08/25	70.00
105/08/26	70.10
105/08/29	70.05
105/08/30	70.00
105/08/31	69.40
105/09/01	69.05
105/09/02	69.15
105/09/05	70.30
105/09/06	70.85
105/09/07	71.85
105/09/08	71.60
105/09/09	70.40
105/09/10	69.40
105/09/12	68.85
105/09/13	68.85
105/09/14	68.45
105/09/19	71.00
105/09/20	70.90
105/09/21	71.25
105/09/22	71.40
105/09/23	71.90
105/09/26	71.00
105/09/29	71.90
105/09/30	70.95
105/10/03	71.45
105/10/04	71.75
105/10/05	71.50
105/10/06	71.70
105/10/07	71.65
105/10/11	71.45
105/10/12	72.25
105/10/13	71.70
105/10/14	71.45
105/10/17	71.45
105/10/18	71.95
105/10/19	72.35
105/10/20	72.65
105/10/21	72.60
105/10/24	72.70
105/10/25	73.40
105/10/26	73.00
105/10/27	72.60
105/10/28	72.60
105/10/31	72.60
105/11/01	72.60
105/11/02	71.75
105/11/03	71.20
105/11/04	71.00
105/11/07	72.00
105/11/08	72.35
105/11/09	70.00
105/11/10	72.00
105/11/11	70.05
105/11/14	70.10
105/11/15	69.90
105/11/16	70.00
105/11/17	70.20
105/11/18	70.40
105/11/21	70.50
105/11/22	71.45
105/11/23	71.80
105/11/24	71.40
105/11/25	71.35
105/11/28	71.75
105/11/29	71.65
105/11/30	71.70
105/12/01	72.00
105/12/02	71.20
105/12/05	71.10
105/12/06	72.00
105/12/07	72.00
105/12/08	72.90
105/12/09	73.15
105/12/12	72.85
105/12/13	72.95
105/12/14	73.10
105/12/15	73.00
105/12/16	72.30
105/12/19	71.85
105/12/20	71.75
105/12/21	71.70
105/12/22	70.80
105/12/23	70.55
105/12/26	70.80
105/12/27	70.75
105/12/28	71.60
105/12/29	71.25
105/12/30	71.80
106/01/03	71.90
106/01/04	71.85
106/01/05	72.50
106/01/06	72.65
106/01/09	72.45
106/01/10	72.40
106/01/11	72.40
106/01/12	73.15
106/01/13	72.60
106/01/16	72.00
106/01/17	72.30
106/01/18	72.15
106/01/19	71.95
106/01/20	72.15
106/01/23	72.75
106/01/24	73.30
106/02/02	72.90
106/02/03	72.85
106/02/06	73.25
106/02/07	73.30
106/02/08	71.75
106/02/09	72.00
106/02/10	72.80
106/02/13	72.95
106/02/14	73.20
106/02/15	73.90
106/02/16	73.45
106/02/17	73.35
106/02/18	73.50
106/02/20	73.10
106/02/21	73.25
106/02/22	73.30
106/02/23	73.10
106/02/24	73.15
106/03/01	72.35
106/03/02	72.55
106/03/03	72.10
106/03/06	72.15
106/03/07	72.45
106/03/08	72.85
106/03/09	72.05
106/03/10	72.00
106/03/13	72.50
106/03/14	73.00
106/03/15	72.85
106/03/16	73.80
106/03/17	74.00
106/03/20	73.95
106/03/21	74.90
106/03/22	74.20
106/03/23	74.35
106/03/24	74.25
106/03/27	74.20
106/03/28	74.25
106/03/29	74.00
106/03/30	73.90
106/03/31	73.70
106/04/05	74.65
106/04/06	74.40
106/04/07	74.10
106/04/10	74.20
106/04/11	73.90
106/04/12	74.05
106/04/13	74.40
106/04/14	73.55
106/04/17	73.60
106/04/18	73.60
106/04/19	72.80
106/04/20	72.80
106/04/21	73.50
106/04/24	73.65
106/04/25	74.35
106/04/26	74.55
106/04/27	74.50
106/04/28	74.55
106/05/02	75.20
106/05/03	75.55
106/05/04	75.65
106/05/05	75.15
106/05/08	75.70
106/05/09	75.95
106/05/10	76.25
106/05/11	76.50
106/05/12	76.30
106/05/15	76.50
106/05/16	76.50
106/05/17	76.30
106/05/18	75.90
106/05/19	75.85
106/05/22	76.05
106/05/23	76.35
106/05/24	76.30
106/05/25	77.00
106/05/26	76.95
106/05/31	76.50
106/06/01	76.90
106/06/02	77.20
106/06/03	77.40
106/06/05	78.00
106/06/06	77.95
106/06/07	77.95
106/06/08	78.25
106/06/09	78.00
106/06/12	77.15
106/06/13	77.25
106/06/14	76.85
106/06/15	76.90
106/06/16	77.70
106/06/19	78.55
106/06/20	79.45
106/06/21	79.55
106/06/22	79.75
106/06/23	79.70
106/06/26	81.40
106/06/27	81.30
106/06/28	80.55
106/06/29	80.65
106/06/30	80.40
106/07/03	80.45
106/07/04	80.00
106/07/05	80.75
106/07/06	80.40
106/07/07	79.95
106/07/10	80.35
106/07/11	81.55
106/07/12	81.55
106/07/13	82.20
106/07/14	82.05
106/07/17	82.20
106/07/18	82.40
106/07/19	82.70
106/07/20	82.65
106/07/21	82.10
106/07/24	82.30
106/07/25	82.45
106/07/26	82.15
106/07/27	83.00
106/07/28	82.10
106/07/31	81.35
106/08/01	81.80
106/08/02	82.50
106/08/03	82.20
106/08/04	82.35
106/08/07	82.95
106/08/08	82.90
106/08/09	82.15
106/08/10	81.60
106/08/11	81.25
106/08/14	80.75
106/08/15	81.30
106/08/16	81.00
106/08/17	81.65
106/08/18	81.15
106/08/21	81.05
106/08/22	81.85
106/08/23	81.75
106/08/24	82.55
106/08/25	82.70
106/08/28	82.55
106/08/29	82.30
106/08/30	82.70
106/08/31	82.95
106/09/01	83.00
106/09/04	82.85
106/09/05	82.95
106/09/06	82.60
106/09/07	82.25
106/09/08	82.70
106/09/11	82.55
106/09/12	82.85
106/09/13	82.30
106/09/14	82.35
106/09/15	82.35
106/09/18	83.15
106/09/19	82.75
106/09/20	82.20
106/09/21	82.70
106/09/22	81.60
106/09/25	80.95
106/09/26	80.30
106/09/27	80.70
106/09/28	80.40
106/09/29	80.65
106/09/30	81.20
106/10/02	81.50
106/10/03	81.50
106/10/05	81.85
106/10/06	82.10
106/10/11	83.40
106/10/12	84.20
106/10/13	84.05
106/10/16	84.50
106/10/17	84.30
106/10/18	84.60
106/10/19	84.90
106/10/20	84.55
106/10/23	84.50
106/10/24	84.40
106/10/25	84.35
106/10/26	84.25
106/10/27	84.30
106/10/30	84.95
106/10/31	85.20
106/11/01	85.10
106/11/02	84.80
106/11/03	84.70
106/11/06	84.85
106/11/07	85.30
106/11/08	84.95
106/11/09	84.40
106/11/10	84.55
106/11/13	84.30
106/11/14	84.15
106/11/15	83.30
106/11/16	83.60
106/11/17	84.35
106/11/20	84.00
106/11/21	84.75
106/11/22	85.15
106/11/23	85.20
106/11/24	85.15
106/11/27	84.15
106/11/28	83.60
106/11/29	83.70
106/11/30	82.25
106/12/01	82.60
106/12/04	82.90
106/12/05	82.25
106/12/06	80.85
106/12/07	80.90
106/12/08	80.90
106/12/11	81.50
106/12/12	80.95
106/12/13	81.00
106/12/14	81.75
106/12/15	81.10
106/12/18	81.20
106/12/19	80.80
106/12/20	81.05
106/12/21	81.00
106/12/22	81.30
106/12/25	81.45
106/12/26	80.65
106/12/27	80.90
106/12/28	81.70
106/12/29	82.15
107/01/02	82.60
107/01/03	83.35
107/01/04	83.50
107/01/05	83.75
107/01/08	84.10
107/01/09	84.15
107/01/10	83.75
107/01/11	83.40
107/01/12	84.10
107/01/15	84.65
107/01/16	85.00
107/01/17	85.15
107/01/18	86.30
107/01/19	87.15
107/01/22	87.95
107/01/23	88.30
107/01/24	87.20
107/01/25	87.45
107/01/26	87.50
107/01/29	85.55
107/01/30	84.55
107/01/31	84.65
107/02/01	85.25
107/02/02	84.90
107/02/05	83.60
107/02/06	79.65
107/02/07	80.65
107/02/08	80.60
107/02/09	79.05
107/02/12	79.70
107/02/21	81.50
107/02/22	81.00
107/02/23	82.00
107/02/26	82.40
107/02/27	82.35
107/03/01	81.75
107/03/02	81.15
107/03/05	80.75
107/03/06	82.15
107/03/07	81.80
107/03/08	82.75
107/03/09	82.85
107/03/12	84.15
107/03/13	84.95
107/03/14	84.30
107/03/15	84.25
107/03/16	83.90
107/03/19	83.85
107/03/20	83.80
107/03/21	83.85
107/03/22	83.55
107/03/23	82.10
107/03/26	82.20
107/03/27	83.40
107/03/28	82.25
107/03/29	82.10
107/03/30	82.85
107/03/31	82.95
107/04/02	82.25
107/04/03	81.50
107/04/09	82.20
107/04/10	82.50
107/04/11	82.85
107/04/12	82.50
107/04/13	82.50
107/04/16	82.30
107/04/17	81.40
107/04/18	81.60
107/04/19	82.65
107/04/20	80.75
107/04/23	79.95
107/04/24	79.55
107/04/25	79.30
107/04/26	79.05
107/04/27	79.20
107/04/30	80.00
107/05/02	79.40
107/05/03	78.55
107/05/04	78.95
107/05/07	79.50
107/05/08	80.00
107/05/09	80.45
107/05/10	80.65
107/05/11	81.60
107/05/14	82.50
107/05/15	81.65
107/05/16	81.75
107/05/17	81.20
107/05/18	80.95
107/05/21	82.05
107/05/22	81.75
107/05/23	81.35
107/05/24	81.55
107/05/25	81.85
107/05/28	82.20
107/05/29	81.85
107/05/30	80.40
107/05/31	80.75
107/06/01	81.35
107/06/04	82.60
107/06/05	82.50
107/06/06	83.30
107/06/07	83.45
107/06/08	82.55
107/06/11	82.65
107/06/12	82.50
107/06/13	83.00
107/06/14	81.75
107/06/15	81.95
107/06/19	80.60
107/06/20	81.50
107/06/21	81.25
107/06/22	81.15
107/06/25	80.90
107/06/26	80.70
107/06/27	80.40
107/06/28	80.05
107/06/29	81.45
107/07/02	81.05
107/07/03	81.15
107/07/04	81.40
107/07/05	80.75
107/07/06	80.95
107/07/09	82.25
107/07/10	82.45
107/07/11	81.70
107/07/12	82.65
107/07/13	83.35
107/07/16	83.00
107/07/17	82.55
107/07/18	83.05
107/07/19	83.30
107/07/20	84.65
107/07/23	84.55
107/07/24	84.70
107/07/25	84.75
107/07/26	85.00
107/07/27	85.70
107/07/30	85.55
107/07/31	85.55
107/08/01	86.15
107/08/02	84.85
107/08/03	85.55
107/08/06	85.70
107/08/07	85.50
107/08/08	86.15
107/08/09	86.15
107/08/10	85.70
107/08/13	83.95
107/08/14	84.55
107/08/15	83.75
107/08/16	83.80
107/08/17	83.65
107/08/20	83.95
107/08/21	84.55
107/08/22	84.65
107/08/23	85.05
107/08/24	84.80
107/08/27	85.55
107/08/28	86.25
107/08/29	87.25
107/08/30	87.55
107/08/31	86.95
107/09/03	86.45
107/09/04	87.00
107/09/05	87.00
107/09/06	86.50
107/09/07	86.40
107/09/10	86.00
107/09/11	85.65
107/09/12	85.55
107/09/13	84.95
107/09/14	86.50
107/09/17	85.85
107/09/18	85.40
107/09/19	86.15
107/09/20	85.90
107/09/21	86.85
107/09/25	87.10
107/09/26	86.90
107/09/27	87.35
107/09/28	86.90
107/10/01	87.35
107/10/02	86.05
107/10/03	85.95
107/10/04	84.90
107/10/05	83.45
107/10/08	83.00
107/10/09	83.25
107/10/11	77.40
107/10/12	80.05
107/10/15	79.20
107/10/16	79.30
107/10/17	79.40
107/10/18	79.15
107/10/19	79.30
107/10/22	79.20
107/10/23	77.75
107/10/24	77.40
107/10/25	75.50
107/10/26	75.40
107/10/29	75.75
107/10/30	75.95
107/10/31	77.55
107/11/01	78.40
107/11/02	78.65
107/11/05	78.25
107/11/06	78.00
107/11/07	78.40
107/11/08	78.85
107/11/09	77.80
107/11/12	78.00
107/11/13	77.10
107/11/14	77.35
107/11/15	77.60
107/11/16	76.95
107/11/19	76.70
107/11/20	76.00
107/11/21	76.00
107/11/22	75.60
107/11/23	75.35
107/11/26	76.15
107/11/27	76.05
107/11/28	76.90
107/11/29	77.05
107/11/30	76.75
107/12/03	78.80
107/12/04	78.25
107/12/05	76.65
107/12/06	75.10
107/12/07	75.45
107/12/10	74.45
107/12/11	75.05
107/12/12	76.20
107/12/13	76.30
107/12/14	75.35
107/12/17	75.95
107/12/18	75.30
107/12/19	75.90
107/12/20	75.05
107/12/21	75.20
107/12/22	74.85
107/12/24	74.70
107/12/25	73.75
107/12/26	73.55
107/12/27	75.05
107/12/28	75.50
108/01/02	74.05
108/01/03	73.35
108/01/04	72.20
108/01/07	73.95
108/01/08	73.65
108/01/09	75.00
108/01/10	74.80
108/01/11	75.50
108/01/14	75.00
108/01/15	75.65
108/01/16	75.55
108/01/17	75.55
108/01/18	75.95
108/01/21	76.50
108/01/22	74.05
108/01/23	73.70
108/01/24	74.05
108/01/25	75.00
108/01/28	75.15
108/01/29	74.50
108/01/30	74.35
108/02/11	75.15
108/02/12	75.65
108/02/13	75.50
108/02/14	75.25
108/02/15	75.05
108/02/18	75.65
108/02/19	75.50
108/02/20	76.35
108/02/21	77.10
108/02/22	76.95
108/02/25	77.50
108/02/26	77.70
108/02/27	77.65
108/03/04	76.95
108/03/05	76.75
108/03/06	76.95
108/03/07	76.65
108/03/08	76.00
108/03/11	76.15
108/03/12	77.25
108/03/13	77.10
108/03/14	77.05
108/03/15	77.60
108/03/18	78.10
108/03/19	78.40
108/03/20	78.50
108/03/21	79.15
108/03/22	79.35
108/03/25	78.15
108/03/26	78.65
108/03/27	78.50
108/03/28	78.50
108/03/29	79.15
108/04/01	79.85
108/04/02	80.15
108/04/03	80.15
108/04/08	80.90
108/04/09	81.40
108/04/10	81.50
108/04/11	81.15
108/04/12	81.10
108/04/15	81.85
108/04/16	82.10
108/04/17	82.75
108/04/18	82.70
108/04/19	82.80
108/04/22	82.70
108/04/23	83.05
108/04/24	83.20
108/04/25	83.40
108/04/26	82.45
108/04/29	82.80
108/04/30	82.80
108/05/02	83.00
108/05/03	83.75
108/05/06	82.30
108/05/07	83.15
108/05/08	82.55
108/05/09	81.55
108/05/10	81.50
108/05/13	80.15
108/05/14	79.65
108/05/15	79.75
108/05/16	79.05
108/05/17	78.25
108/05/20	78.20
108/05/21	78.40
108/05/22	78.40
108/05/23	76.95
108/05/24	77.35
108/05/27	77.15
108/05/28	77.10
108/05/29	76.75
108/05/30	77.40
108/05/31	78.45
108/06/03	78.55
108/06/04	78.05
108/06/05	78.30
108/06/06	77.70
108/06/10	79.05
108/06/11	79.40
108/06/12	79.70
108/06/13	79.05
108/06/14	78.90
108/06/17	78.70
108/06/18	78.90
108/06/19	80.75
108/06/20	80.85
108/06/21	80.85
108/06/24	81.20
108/06/25	80.75
108/06/26	80.35
108/06/27	81.50
108/06/28	80.90
108/07/01	82.65
108/07/02	82.45
108/07/03	81.50
108/07/04	82.00
108/07/05	81.90
108/07/08	81.60
108/07/09	81.50
108/07/10	82.20
108/07/11	82.85
108/07/12	82.75
108/07/15	83.20
108/07/16	83.35
108/07/17	82.80
108/07/18	82.70
108/07/19	83.00
108/07/22	83.40
108/07/23	83.60
108/07/24	83.55
108/07/25	83.80
108/07/26	83.25
108/07/29	83.45
108/07/30	83.20
108/07/31	82.80
108/08/01	82.30
108/08/02	80.95
108/08/05	80.15
108/08/06	80.10
108/08/07	79.70
108/08/08	80.65
108/08/12	80.60
108/08/13	79.70
108/08/14	80.30
108/08/15	79.40
108/08/16	80.35
108/08/19	80.80
108/08/20	81.00
108/08/21	81.10
108/08/22	80.90
108/08/23	81.00
108/08/26	79.65
108/08/27	79.85
108/08/28	80.40
108/08/29	80.55
108/08/30	81.85
108/09/02	81.90
108/09/03	81.20
108/09/04	82.15
108/09/05	83.00
108/09/06	83.50
108/09/09	83.80
108/09/10	83.40
108/09/11	83.45
108/09/12	83.90
108/09/16	84.40
108/09/17	84.25
108/09/18	84.95
108/09/19	84.45
108/09/20	84.70
108/09/23	84.50
108/09/24	84.65
108/09/25	84.10
108/09/26	84.30
108/09/27	84.60
108/10/01	85.95
108/10/02	85.65
108/10/03	84.80
108/10/04	85.15
108/10/07	85.45
108/10/08	86.50
108/10/09	85.80
108/10/14	87.55
108/10/15	87.70
108/10/16	88.10
108/10/17	88.15
108/10/18	87.95
108/10/21	87.85
108/10/22	88.70
108/10/23	88.45
108/10/24	88.80
108/10/25	88.80
108/10/28	89.20
108/10/29	89.45
108/10/30	89.85
108/10/31	90.10
108/11/01	90.10
108/11/04	92.20
108/11/05	92.90
108/11/06	93.35
108/11/07	92.85
108/11/08	92.55
108/11/11	91.15
108/11/12	92.00
108/11/13	91.45
108/11/14	91.40
108/11/15	92.30
108/11/18	92.90
108/11/19	93.60
108/11/20	93.25
108/11/21	92.50
108/11/22	92.55
108/11/25	92.60
108/11/26	92.85
108/11/27	93.20
108/11/28	92.95
108/11/29	91.50
108/12/02	92.05
108/12/03	92.05
108/12/04	91.70
108/12/05	92.90
108/12/06	93.05
108/12/09	93.65
108/12/10	93.00
108/12/11	93.75
108/12/12	95.85
108/12/13	96.90
108/12/16	96.85
108/12/17	98.15
108/12/18	98.20
108/12/19	97.65
108/12/20	96.95
108/12/23	97.15
108/12/24	97.20
108/12/25	97.35
108/12/26	97.35
108/12/27	98.00
108/12/30	97.80
108/12/31	96.95
109/01/02	97.65
109/01/03	97.65
109/01/06	96.40
109/01/07	96.10
109/01/08	95.65
109/01/09	96.95
109/01/10	97.30
109/01/13	98.00
109/01/14	98.60
109/01/15	97.60
109/01/16	97.30
109/01/17	97.30
109/01/20	97.70
109/01/30	92.15
109/01/31	89.95
109/02/03	89.05
109/02/04	90.60
109/02/05	90.85
109/02/06	92.30
109/02/07	91.20
109/02/10	91.00
109/02/11	91.75
109/02/12	92.65
109/02/13	92.80
109/02/14	92.95
109/02/17	92.30
109/02/18	91.05
109/02/19	92.10
109/02/20	91.70
109/02/21	91.25
109/02/24	90.10
109/02/25	90.35
109/02/26	89.45
109/02/27	88.65
109/03/02	87.35
109/03/03	88.60
109/03/04	89.20
109/03/05	90.20
109/03/06	88.35
109/03/09	85.85
109/03/10	86.30
109/03/11	85.30
109/03/12	82.15
109/03/13	81.00
109/03/16	77.30
109/03/17	74.85
109/03/18	72.80
109/03/19	68.55
109/03/20	74.00
109/03/23	70.80
109/03/24	74.25
109/03/25	76.85
109/03/26	77.20
109/03/27	76.60
109/03/30	75.85
109/03/31	76.15
109/04/01	75.90
109/04/06	77.05
109/04/07	78.50
109/04/08	79.60
109/04/09	79.25
109/04/10	79.30
109/04/13	78.80
109/04/14	80.95
109/04/15	81.20
109/04/16	80.80
109/04/17	83.25
109/04/20	83.00
109/04/21	80.60
109/04/22	80.60
109/04/23	80.90
109/04/24	80.90
109/04/27	82.55
109/04/28	82.55
109/04/29	83.70
109/04/30	85.50
109/05/04	83.00
109/05/05	83.40
109/05/06	83.50
